"trade_id","txid","opened_at","closed_at","pair","direction","status","entry","signal_price","initial_stop","maker_taker","requested_qty","entry_filled_qty","exchange_fill_price","exchange_fee_actual","exchange_cost_actual","fee_tier","stop","tp1","tp2","tp3","quantity","original_quantity","remaining_quantity","partial_taken","position_value","risk_percent","risk_dollars","leverage","max_leverage","leverage_limited","raw_score","adjusted_score","setup_score","rr","setup_quality","atr_percent","gbot_version","asset_tier","macro_score","macro_bias","market_regime","bull_probability","bear_probability","score_15m","score_1h","score_4h","score_1d","timeframe_alignment","timeframe_conflict","gate_results","entry_reasons","entry_block_reason","decision_telemetry","market_context_id","snapshot","snapshot_id","snapshot_timestamp","candle_metadata","best_favorable_price","worst_adverse_price","mfe_dollars","mae_dollars","mfe_r","mae_r","max_unrealized_profit","max_unrealized_loss","tp1_touched","tp2_touched","tp3_touched","max_r_achieved","exit_price","gross_pnl","realized_pnl","fees","realized_fees","net_pnl","result","ret7_return_pct","ret7_gate_pass","funding_cost_modeled","borrow_cost_modeled","funding_cost_estimate","borrow_cost_estimate"
"""SEIUSD-20260909000556""","null","""2026-09-09T00:05:56.461448+00:00""","""2026-09-09T21:05:49.607687+00:00""","""SEIUSD""","""LONG""","""CLOSED""","0.0497","null","null","null","null","null","null","null","null","null","0.04826889","0.05256221","0.05399332","0.05685553","52406.8729867","52406.8729867","0.0","false","2604.62","0.75","75.0","0.26","3.0","false","80","81","84","3.0","85.0","1.44","""V10""","3","54.0","""BEAR""","""BULL""","78.0","22.0","68.0","76.0","86.0","74.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":81,""action"":""BUY"",""setup_score"":84,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":54.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":68.0,""score_1h"":76.0,""score_4h"":86.0,""score_1d"":74.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""84ca14a0e96e40f1b0d551071b0f646b"",""snapshot_timestamp"":""2026-09-09T00:04:51.885913+00:00""}","""84ca14a0e96e40f1b0d551071b0f646b""","""2026-09-09T00:04:51.885913+00:00""","{""decision_timestamp"":1788908400,""decision_status"":""closed"",""current_timestamp"":1788912000,""current_status"":""current""}","0.05103","0.04825","69.70114107","75.98996583","0.92934855","1.01319954","69.70114107","-75.98996583","false","false","false","0.92934855","0.04825","-75.99","0.0","10.27","0.0","-86.26","""STOP""","null","null","null","null","null","null"
"""AKTUSD-20260909010132""","null","""2026-09-09T01:01:32.786750+00:00""","""2026-09-09T23:04:13.221431+00:00""","""AKTUSD""","""LONG""","""CLOSED""","0.5932","null","null","null","null","null","null","null","null","null","0.57093514","0.63772973","0.65999459","0.70452432","5614.22798077","5614.22798077","0.0","false","3330.36","1.25","125.0","0.33","3.0","false","78","92","96","3.0","85.0","1.88","""V10""","2","54.0","""BEAR""","""BULL""","79.0","21.0","88.0","79.0","73.0","86.0","true","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend""]","""Qualified""","{""raw_score"":78,""adjusted_score"":92,""action"":""STRONG BUY"",""setup_score"":96,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend""],""asset_tier"":2,""macro_score"":54.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":88.0,""score_1h"":79.0,""score_4h"":73.0,""score_1d"":86.0,""alignment"":true,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""7998eae248a3422485cc4d836c23883f"",""snapshot_timestamp"":""2026-09-09T01:00:24.106528+00:00""}","""7998eae248a3422485cc4d836c23883f""","""2026-09-09T01:00:24.106528+00:00""","{""decision_timestamp"":1788912000,""decision_status"":""closed"",""current_timestamp"":1788915600,""current_status"":""current""}","0.5932","0.5556","0.0","211.09497208","0.0","1.68875978","0.0","-211.09497208","false","false","false","0.0","0.5556","-211.09","0.0","12.9","0.0","-223.99","""STOP""","null","null","null","null","null","null"
"""PYTHUSD-20260909080057""","null","""2026-09-09T08:00:57.211516+00:00""","""2026-09-09T20:00:21.499398+00:00""","""PYTHUSD""","""LONG""","""CLOSED""","0.05471","null","null","null","null","null","null","null","null","null","0.05472","0.05751146","0.05891218","0.06171364","89239.18242631","89239.18242631","0.0","false","4882.28","1.25","125.0","0.49","3.0","false","81","92","96","3.0","85.0","1.28","""V10""","3","54.0","""BEAR""","""BULL""","79.0","21.0","97.0","86.0","79.0","74.0","true","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Full timeframe alignment"",""Strong 4H trend""]","""Qualified""","{""raw_score"":81,""adjusted_score"":92,""action"":""STRONG BUY"",""setup_score"":96,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Full timeframe alignment"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":54.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":97.0,""score_1h"":86.0,""score_4h"":79.0,""score_1d"":74.0,""alignment"":true,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""63e4af46862e4b828223ecd4c8f3e75d"",""snapshot_timestamp"":""2026-09-09T07:59:53.848046+00:00""}","""63e4af46862e4b828223ecd4c8f3e75d""","""2026-09-09T07:59:53.848046+00:00""","{""decision_timestamp"":1788937200,""decision_status"":""closed"",""current_timestamp"":1788940800,""current_status"":""current""}","0.0565","0.05311","159.73813654","142.78269188","1.27790509","1.14226154","159.73813654","-142.78269188","false","false","false","1.27790509","0.05311","-142.78","0.0","19.24","0.0","-162.02","""STOP""","null","null","null","null","null","null"
"""ADAUSD-20260909080059""","null","""2026-09-09T08:00:59.960095+00:00""","""2026-09-09T16:03:07.672017+00:00""","""ADAUSD""","""LONG""","""CLOSED""","0.221616","null","null","null","null","null","null","null","null","null","0.21576252","0.23332297","0.23917645","0.25088342","17083.85439089","17083.85439089","0.0","false","3786.06","1.0","100.0","0.38","3.0","false","76","87","96","3.0","85.0","1.32","""V10""","4","54.0","""BEAR""","""BULL""","79.0","21.0","82.0","70.0","76.0","80.0","true","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend"",""Strong 4H trend""]","""Qualified""","{""raw_score"":76,""adjusted_score"":87,""action"":""BUY"",""setup_score"":96,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend"",""Strong 4H trend""],""asset_tier"":4,""macro_score"":54.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":82.0,""score_1h"":70.0,""score_4h"":76.0,""score_1d"":80.0,""alignment"":true,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""63e4af46862e4b828223ecd4c8f3e75d"",""snapshot_timestamp"":""2026-09-09T07:59:53.848046+00:00""}","""63e4af46862e4b828223ecd4c8f3e75d""","""2026-09-09T07:59:53.848046+00:00""","{""decision_timestamp"":1788937200,""decision_status"":""closed"",""current_timestamp"":1788940800,""current_status"":""current""}","0.222266","0.215698","11.10450535","101.10225029","0.11104505","1.0110225","11.10450535","-101.10225029","false","false","false","0.11104505","0.215698","-101.1","0.0","14.94","0.0","-116.04","""STOP""","null","null","null","null","null","null"
"""RENDERUSD-20260909080100""","null","""2026-09-09T08:01:00.498350+00:00""","""2026-09-09T23:04:16.361392+00:00""","""RENDERUSD""","""LONG""","""CLOSED""","1.528","null","null","null","null","null","null","null","null","null","1.48919568","1.60560865","1.64441297","1.72202161","1932.77449521","1932.77449521","0.0","false","2953.28","0.75","75.0","0.3","3.0","false","78","82","86","3.0","85.0","1.27","""V10""","2","54.0","""BEAR""","""BULL""","79.0","21.0","78.0","86.0","82.0","60.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":78,""adjusted_score"":82,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":54.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":78.0,""score_1h"":86.0,""score_4h"":82.0,""score_1d"":60.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""63e4af46862e4b828223ecd4c8f3e75d"",""snapshot_timestamp"":""2026-09-09T07:59:53.848046+00:00""}","""63e4af46862e4b828223ecd4c8f3e75d""","""2026-09-09T07:59:53.848046+00:00""","{""decision_timestamp"":1788937200,""decision_status"":""closed"",""current_timestamp"":1788940800,""current_status"":""current""}","1.546","1.45","34.78994091","150.75641063","0.46386588","2.01008548","34.78994091","-150.75641063","false","false","false","0.46386588","1.45","-150.76","0.0","11.52","0.0","-162.28","""STOP""","null","null","null","null","null","null"
"""ONDOUSD-20260909080101""","null","""2026-09-09T08:01:01.035976+00:00""","""2026-09-09T16:03:09.972547+00:00""","""ONDOUSD""","""LONG""","""CLOSED""","0.37877","null","null","null","null","null","null","null","null","null","0.36963427","0.39704146","0.4061772","0.42444866","8209.52458096","8209.52458096","0.0","false","3109.52","0.75","75.0","0.31","3.0","false","76","80","85","3.0","85.0","1.21","""V10""","2","54.0","""BEAR""","""BULL""","79.0","21.0","78.0","89.0","68.0","78.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong daily trend""]","""Qualified""","{""raw_score"":76,""adjusted_score"":80,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong daily trend""],""asset_tier"":2,""macro_score"":54.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":78.0,""score_1h"":89.0,""score_4h"":68.0,""score_1d"":78.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""63e4af46862e4b828223ecd4c8f3e75d"",""snapshot_timestamp"":""2026-09-09T07:59:53.848046+00:00""}","""63e4af46862e4b828223ecd4c8f3e75d""","""2026-09-09T07:59:53.848046+00:00""","{""decision_timestamp"":1788937200,""decision_status"":""closed"",""current_timestamp"":1788940800,""current_status"":""current""}","0.38057","0.36888","14.77714425","81.19219811","0.19702859","1.08256264","14.77714425","-81.19219811","false","false","false","0.19702859","0.36888","-81.19","0.0","12.28","0.0","-93.47","""STOP""","null","null","null","null","null","null"
"""ETHUSD-20260909120617""","null","""2026-09-09T12:06:17.148278+00:00""","""2026-09-09T20:00:23.637595+00:00""","""ETHUSD""","""LONG""","""CLOSED""","2499.29","null","null","null","null","null","null","null","null","null","2467.46979063","2562.93041874","2594.75062811","2658.39104684","3.14265688","3.14265688","0.0","false","7854.41","1.0","100.0","0.79","3.0","false","80","86","85","3.0","70.0","0.64","""V10""","1","54.0","""BEAR""","""BULL""","80.0","20.0","70.0","90.0","87.0","55.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":86,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":1,""macro_score"":54.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":70.0,""score_1h"":90.0,""score_4h"":87.0,""score_1d"":55.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""39a3892968dd4dd0b7c671bb17563bb1"",""snapshot_timestamp"":""2026-09-09T12:05:18.106078+00:00""}","""39a3892968dd4dd0b7c671bb17563bb1""","""2026-09-09T12:05:18.106078+00:00""","{""decision_timestamp"":1788951600,""decision_status"":""closed"",""current_timestamp"":1788955200,""current_status"":""current""}","2510.93","2464.73","36.58052608","108.61022177","0.36580526","1.08610222","36.58052608","-108.61022177","false","false","false","0.36580526","2464.73","-108.61","0.0","31.2","0.0","-139.81","""STOP""","null","null","null","null","null","null"
"""METUSD-20260909200127""","null","""2026-09-09T20:01:27.349083+00:00""","""2026-09-09T22:05:06.310074+00:00""","""METUSD""","""LONG""","""CLOSED""","0.2032","null","null","null","null","null","null","null","null","null","0.19795436","0.21369128","0.21893692","0.22942821","14297.58809221","14297.58809221","0.0","false","2905.27","0.75","75.0","0.29","3.0","false","80","81","84","3.0","85.0","1.29","""V10""","3","54.0","""BEAR""","""BULL""","77.0","22.0","66.0","90.0","88.0","53.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":81,""action"":""BUY"",""setup_score"":84,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":54.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":77.0,""bear_probability"":22.0,""score_15m"":66.0,""score_1h"":90.0,""score_4h"":88.0,""score_1d"":53.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""8b50dcbc619646b5b49fb55381c081ae"",""snapshot_timestamp"":""2026-09-09T20:00:24.158952+00:00""}","""8b50dcbc619646b5b49fb55381c081ae""","""2026-09-09T20:00:24.158952+00:00""","{""decision_timestamp"":1788980400,""decision_status"":""closed"",""current_timestamp"":1788984000,""current_status"":""current""}","0.2032","0.1968","0.0","91.50456379","0.0","1.22006085","0.0","-91.50456379","false","false","false","0.0","0.1968","-91.5","0.0","11.44","0.0","-102.94","""STOP""","null","null","null","null","null","null"
"""NOSUSD-20260910000452""","null","""2026-09-10T00:04:52.118881+00:00""","""""","""NOSUSD""","""LONG""","""OPEN""","0.2998","null","null","null","null","null","null","null","null","null","0.28239115","0.33461771","0.35202656","0.38684427","7180.25601921","7180.25601921","7180.25601921","false","2152.64","1.25","125.0","0.22","3.0","false","78","93","96","3.0","85.0","2.9","""V10""","4","63.0","""NEUTRAL""","""BULL""","80.0","20.0","70.0","78.0","78.0","80.0","true","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Full timeframe alignment"",""Strong daily trend"",""Strong 4H trend""]","""Qualified""","{""raw_score"":78,""adjusted_score"":93,""action"":""STRONG BUY"",""setup_score"":96,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Full timeframe alignment"",""Strong daily trend"",""Strong 4H trend""],""asset_tier"":4,""macro_score"":63.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":70.0,""score_1h"":78.0,""score_4h"":78.0,""score_1d"":80.0,""alignment"":true,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""8aa37123f8114f309fccdb33223f7685"",""snapshot_timestamp"":""2026-09-10T00:03:47.735249+00:00""}","""8aa37123f8114f309fccdb33223f7685""","""2026-09-10T00:03:47.735249+00:00""","{""decision_timestamp"":1788994800,""decision_status"":""closed"",""current_timestamp"":1788998400,""current_status"":""current""}","0.2998","0.2941","0.0","40.92745931","0.0","0.32741967","0.0","-40.92745931","false","false","false","0.0","""""","""""","0.0","4.31","0.0","""""","""""","null","null","null","null","null","null"
"""NEARUSD-20260910000454""","null","""2026-09-10T00:04:54.161495+00:00""","""""","""NEARUSD""","""LONG""","""OPEN""","2.4903","null","null","null","null","null","null","null","null","null","2.37109395","2.72871209","2.84791814","3.08633024","629.1626977","629.1626977","629.1626977","false","1566.8","0.75","75.0","0.16","3.0","false","75","80","85","3.0","85.0","2.39","""V10""","3","63.0","""NEUTRAL""","""BULL""","80.0","20.0","73.0","60.0","87.0","65.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong 4H trend""]","""Qualified""","{""raw_score"":75,""adjusted_score"":80,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong 4H trend""],""asset_tier"":3,""macro_score"":63.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":73.0,""score_1h"":60.0,""score_4h"":87.0,""score_1d"":65.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""8aa37123f8114f309fccdb33223f7685"",""snapshot_timestamp"":""2026-09-10T00:03:47.735249+00:00""}","""8aa37123f8114f309fccdb33223f7685""","""2026-09-10T00:03:47.735249+00:00""","{""decision_timestamp"":1788994800,""decision_status"":""closed"",""current_timestamp"":1788998400,""current_status"":""current""}","2.4903","2.4521","0.0","24.03401505","0.0","0.32045353","0.0","-24.03401505","false","false","false","0.0","""""","""""","0.0","3.13","0.0","""""","""""","null","null","null","null","null","null"
